pair_id,platform,unit_id,order,elapsed_on_ns,elapsed_off_ns,on_request_hash,off_request_hash
timing-000573,Rikibot,GV1,off_on,22100,15500,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000574,Rikibot,GV2,on_off,23700,16900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000575,Rikibot,GV1,off_on,22200,15100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000576,Rikibot,GV2,off_on,21600,15400,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000577,Rikibot,GV1,on_off,22800,16600,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000578,Rikibot,GV2,off_on,24000,17400,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000579,Rikibot,GV1,on_off,23200,16500,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000580,Rikibot,GV2,off_on,22700,16200,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000581,Rikibot,GV1,on_off,25500,18000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000582,Rikibot,GV2,off_on,23200,16300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000583,Rikibot,GV1,off_on,31100,16300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000584,Rikibot,GV2,on_off,22700,15400,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000585,Rikibot,GV1,off_on,25300,16100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000586,Rikibot,GV2,on_off,25200,16900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000587,Rikibot,GV1,on_off,25300,17300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000588,Rikibot,GV2,off_on,24900,17300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000589,Rikibot,GV1,on_off,25200,18000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000590,Rikibot,GV2,on_off,24000,15900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000591,Rikibot,GV1,off_on,22000,15800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000592,Rikibot,GV2,on_off,23200,15600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000593,Rikibot,GV1,off_on,22900,16100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000594,Rikibot,GV2,off_on,22400,15700,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000595,Rikibot,GV1,on_off,22300,15800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000596,Rikibot,GV2,on_off,23100,16800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000597,Rikibot,GV1,off_on,22100,16000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000598,Rikibot,GV2,off_on,22400,15900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000599,Rikibot,GV1,on_off,21600,23100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000600,Rikibot,GV2,on_off,24700,16900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000601,Rikibot,GV1,off_on,25100,16100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000602,Rikibot,GV2,off_on,22600,15600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000603,Rikibot,GV1,off_on,22300,16100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000604,Rikibot,GV2,off_on,23800,16100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000605,Rikibot,GV1,off_on,24200,15800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000606,Rikibot,GV2,on_off,22600,15600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000607,Rikibot,GV1,off_on,23200,16400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000608,Rikibot,GV2,off_on,22100,16200,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000609,Rikibot,GV1,off_on,22500,15200,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000610,Rikibot,GV2,on_off,25900,15500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000611,Rikibot,GV1,on_off,22800,15200,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000612,Rikibot,GV2,off_on,23700,15300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000613,Rikibot,GV1,off_on,22000,16400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000614,Rikibot,GV2,on_off,23500,16200,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000615,Rikibot,GV1,off_on,22500,16100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000616,Rikibot,GV2,on_off,22400,16200,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000617,Rikibot,GV1,on_off,22900,15400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000618,Rikibot,GV2,on_off,23900,16000,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000619,Rikibot,GV1,on_off,25100,16300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000620,Rikibot,GV2,off_on,24200,16600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000621,Rikibot,GV1,on_off,24300,15500,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000622,Rikibot,GV2,on_off,22600,16000,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000623,Rikibot,GV1,off_on,23700,16400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000624,Rikibot,GV2,on_off,23700,15700,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000625,Rikibot,GV1,on_off,24900,16200,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000626,Rikibot,GV2,on_off,23100,15800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000627,Rikibot,GV1,on_off,23900,17300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000628,Rikibot,GV2,off_on,24900,16600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000629,Rikibot,GV1,off_on,23900,16400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000630,Rikibot,GV2,off_on,23000,17700,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000631,Rikibot,GV1,on_off,23600,15700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000632,Rikibot,GV2,on_off,22800,16700,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000633,Rikibot,GV1,on_off,22900,15400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000634,Rikibot,GV2,off_on,22800,15600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000635,Rikibot,GV1,on_off,22000,17300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000636,Rikibot,GV2,off_on,22900,16500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000637,Rikibot,GV1,on_off,23400,15000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000638,Rikibot,GV2,on_off,22500,15800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000639,Rikibot,GV1,on_off,24700,15700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000640,Rikibot,GV2,off_on,23500,15800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000641,Rikibot,GV1,on_off,23100,16100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000642,Rikibot,GV2,on_off,26400,16300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000643,Rikibot,GV1,off_on,25600,16000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000644,Rikibot,GV2,on_off,24300,16000,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000645,Rikibot,GV1,off_on,23600,15900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000646,Rikibot,GV2,off_on,30600,15900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000647,Rikibot,GV1,off_on,24600,17300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000648,Rikibot,GV2,off_on,24800,16700,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000649,Rikibot,GV1,on_off,24200,16200,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000650,Rikibot,GV2,off_on,24400,16900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000651,Rikibot,GV1,on_off,24200,16400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000652,Rikibot,GV2,on_off,23700,17900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000653,Rikibot,GV1,on_off,24500,16700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000654,Rikibot,GV2,off_on,24800,16400,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000655,Rikibot,GV1,off_on,25400,16400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000656,Rikibot,GV2,off_on,21900,16000,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000657,Rikibot,GV1,off_on,22000,15600,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000658,Rikibot,GV2,off_on,24000,16000,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000659,Rikibot,GV1,on_off,22300,15400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000660,Rikibot,GV2,on_off,22600,15100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000661,Rikibot,GV1,off_on,23300,15800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000662,Rikibot,GV2,off_on,23000,16200,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000663,Rikibot,GV1,on_off,28100,15900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000664,Rikibot,GV2,on_off,25000,16700,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000665,Rikibot,GV1,off_on,23400,15300,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000666,Rikibot,GV2,off_on,27500,16300,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000667,Rikibot,GV1,off_on,23900,17400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000668,Rikibot,GV2,on_off,23300,16100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000669,Rikibot,GV1,off_on,23200,15800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000670,Rikibot,GV2,on_off,23000,15900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000671,Rikibot,GV1,off_on,24600,15900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000672,Rikibot,GV2,off_on,22900,15800,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000673,Rikibot,GV1,off_on,24600,15800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000674,Rikibot,GV2,on_off,23600,15700,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000675,Rikibot,GV1,off_on,23900,16100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000676,Rikibot,GV2,off_on,23300,15500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000677,Rikibot,GV1,on_off,22900,15700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000678,Rikibot,GV2,off_on,24000,15900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000679,Rikibot,GV1,on_off,23000,15700,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000680,Rikibot,GV2,on_off,22400,16600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000681,Rikibot,GV1,off_on,23900,16400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000682,Rikibot,GV2,off_on,23500,15900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000683,Rikibot,GV1,on_off,22100,15800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000684,Rikibot,GV2,off_on,24000,16000,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000685,Rikibot,GV1,off_on,22500,15600,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000686,Rikibot,GV2,on_off,22900,15900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000687,Rikibot,GV1,on_off,29900,16100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000688,Rikibot,GV2,off_on,24300,15500,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000689,Rikibot,GV1,off_on,23900,15500,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000690,Rikibot,GV2,on_off,23000,17400,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000691,Rikibot,GV1,on_off,23700,15800,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000692,Rikibot,GV2,off_on,22700,16400,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000693,Rikibot,GV1,off_on,22700,15900,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000694,Rikibot,GV2,on_off,22900,15600,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000695,Rikibot,GV1,off_on,24100,16400,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000696,Rikibot,GV2,on_off,23300,18900,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000697,Rikibot,GV1,on_off,23400,15100,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000698,Rikibot,GV2,off_on,22900,16100,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000699,Rikibot,GV1,off_on,23600,16600,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
timing-000700,Rikibot,GV2,on_off,23700,15700,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa,0dbd166aca6f8ccd65dcaac09649d9ad16f00a5241532d2eafdec287c18643aa
timing-000701,Rikibot,GV1,on_off,22800,16000,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f,9b015884c2a74187f0f552da816aff90ceb27281256fa36084478d3e508edd7f
